Container, 0, 0, 0, 0.289154, 0.289154, 0
Link, 0, MPI_LINK, 0.001109, 0.001109, 0.000000, PTP, rank-14, rank-14, 15_15_108_7
Link, 0, MPI_LINK, 0.141234, 0.141234, 0.000000, PTP, rank-5, rank-6, 6_7_3_1917
Link, 0, MPI_LINK, 0.141184, 0.141234, 0.000050, PTP, rank-7, rank-6, 8_7_3_1869
Link, 0, MPI_LINK, 0.141219, 0.141234, 0.000015, PTP, rank-3, rank-4, 4_5_3_1902
Link, 0, MPI_LINK, 0.141231, 0.141234, 0.000003, PTP, rank-5, rank-4, 6_5_3_1916
Link, 0, MPI_LINK, 0.141144, 0.141237, 0.000093, PTP, rank-6, rank-7, 7_8_3_1844
Link, 0, MPI_LINK, 0.141237, 0.141237, 0.000000, PTP, rank-8, rank-7, 9_8_3_1918
Link, 0, MPI_LINK, 0.141230, 0.141238, 0.000008, PTP, rank-4, rank-5, 5_6_3_1914
Link, 0, MPI_LINK, 0.141141, 0.141238, 0.000097, PTP, rank-6, rank-5, 7_6_3_1842
Link, 0, MPI_LINK, 0.141240, 0.141240, 0.000000, PTP, rank-8, rank-9, 9_10_3_1919
Link, 0, MPI_LINK, 0.141141, 0.141240, 0.000099, PTP, rank-10, rank-9, 11_10_3_1841
Link, 0, MPI_LINK, 0.141186, 0.141244, 0.000058, PTP, rank-7, rank-8, 8_9_3_1871
Link, 0, MPI_LINK, 0.141228, 0.141244, 0.000016, PTP, rank-9, rank-8, 10_9_3_1910
Link, 0, MPI_LINK, 0.141259, 0.141259, 0.000000, PTP, rank-50, rank-51, 51_52_3_1922
Link, 0, MPI_LINK, 0.141226, 0.141259, 0.000033, PTP, rank-52, rank-51, 53_52_3_1906
Link, 0, MPI_LINK, 0.141261, 0.141261, 0.000000, PTP, rank-34, rank-35, 35_36_3_1923
Link, 0, MPI_LINK, 0.141183, 0.141261, 0.000078, PTP, rank-36, rank-35, 37_36_3_1866
Link, 0, MPI_LINK, 0.140836, 0.141291, 0.000455, PTP, rank-31, rank-32, 32_33_2_1701
Link, 0, MPI_LINK, 0.141162, 0.141291, 0.000129, PTP, rank-33, rank-32, 34_33_2_1854
Link, 0, MPI_LINK, 0.140841, 0.141293, 0.000452, PTP, rank-47, rank-48, 48_49_2_1703
Link, 0, MPI_LINK, 0.141157, 0.141293, 0.000136, PTP, rank-49, rank-48, 50_49_2_1853
Link, 0, MPI_LINK, 0.141299, 0.141299, 0.000000, PTP, rank-18, rank-19, 19_20_3_1926
Link, 0, MPI_LINK, 0.141194, 0.141299, 0.000105, PTP, rank-20, rank-19, 21_20_3_1882
Link, 0, MPI_LINK, 0.140841, 0.141307, 0.000466, PTP, rank-15, rank-16, 16_17_2_1702
Link, 0, MPI_LINK, 0.141174, 0.141307, 0.000133, PTP, rank-17, rank-16, 18_17_2_1860
Link, 0, MPI_LINK, 0.140870, 0.141317, 0.000447, PTP, rank-14, rank-15, 15_16_2_1710
Link, 0, MPI_LINK, 0.141197, 0.141317, 0.000120, PTP, rank-16, rank-15, 17_16_2_1892
Link, 0, MPI_LINK, 0.140868, 0.141321, 0.000453, PTP, rank-30, rank-31, 31_32_2_1708
Link, 0, MPI_LINK, 0.141202, 0.141321, 0.000119, PTP, rank-32, rank-31, 33_32_2_1897
Link, 0, MPI_LINK, 0.140874, 0.141322, 0.000448, PTP, rank-46, rank-47, 47_48_2_1711
Link, 0, MPI_LINK, 0.141203, 0.141322, 0.000119, PTP, rank-48, rank-47, 49_48_2_1898
Link, 0, MPI_LINK, 0.141324, 0.141325, 0.000001, PTP, rank-17, rank-18, 18_19_3_1929
Link, 0, MPI_LINK, 0.141191, 0.141325, 0.000134, PTP, rank-19, rank-18, 20_19_3_1876
Link, 0, MPI_LINK, 0.141325, 0.141325, 0.000000, PTP, rank-2, rank-3, 3_4_3_1931
Link, 0, MPI_LINK, 0.141228, 0.141325, 0.000097, PTP, rank-4, rank-3, 5_4_3_1911
Link, 0, MPI_LINK, 0.141327, 0.141327, 0.000000, PTP, rank-33, rank-34, 34_35_3_1933
Link, 0, MPI_LINK, 0.141192, 0.141327, 0.000135, PTP, rank-35, rank-34, 36_35_3_1877
Link, 0, MPI_LINK, 0.141328, 0.141328, 0.000000, PTP, rank-49, rank-50, 50_51_3_1934
Link, 0, MPI_LINK, 0.141190, 0.141328, 0.000138, PTP, rank-51, rank-50, 52_51_3_1875
Link, 0, MPI_LINK, 0.141331, 0.141331, 0.000000, PTP, rank-1, rank-0, 2_1_3_1935
Link, 0, MPI_LINK, 0.141334, 0.141334, 0.000000, PTP, rank-1, rank-2, 2_3_3_1936
Link, 0, MPI_LINK, 0.141216, 0.141334, 0.000118, PTP, rank-3, rank-2, 4_3_3_1901
Link, 0, MPI_LINK, 0.141283, 0.141338, 0.000055, PTP, rank-0, rank-1, 1_2_3_1924
Link, 0, MPI_LINK, 0.141323, 0.141338, 0.000015, PTP, rank-2, rank-1, 3_2_3_1928
Link, 0, MPI_LINK, 0.141397, 0.141397, 0.000000, PTP, rank-48, rank-49, 49_50_3_1938
Link, 0, MPI_LINK, 0.141257, 0.141397, 0.000140, PTP, rank-50, rank-49, 51_50_3_1920
Link, 0, MPI_LINK, 0.141406, 0.141406, 0.000000, PTP, rank-32, rank-33, 33_34_3_1940
Link, 0, MPI_LINK, 0.141259, 0.141406, 0.000147, PTP, rank-34, rank-33, 35_34_3_1921
Link, 0, MPI_LINK, 0.141101, 0.141416, 0.000315, PTP, rank-29, rank-30, 30_31_3_1816
Link, 0, MPI_LINK, 0.141416, 0.141416, 0.000000, PTP, rank-31, rank-30, 32_31_3_1941
Link, 0, MPI_LINK, 0.141137, 0.141420, 0.000283, PTP, rank-13, rank-14, 14_15_3_1840
Link, 0, MPI_LINK, 0.141420, 0.141420, 0.000000, PTP, rank-15, rank-14, 16_15_3_1944
Link, 0, MPI_LINK, 0.141421, 0.141421, 0.000000, PTP, rank-16, rank-17, 17_18_3_1945
Link, 0, MPI_LINK, 0.141297, 0.141421, 0.000124, PTP, rank-18, rank-17, 19_18_3_1925
Link, 0, MPI_LINK, 0.141100, 0.141423, 0.000323, PTP, rank-45, rank-46, 46_47_3_1814
Link, 0, MPI_LINK, 0.141423, 0.141423, 0.000000, PTP, rank-47, rank-46, 48_47_3_1946
Link, 0, MPI_LINK, 0.141076, 0.141533, 0.000457, PTP, rank-30, rank-31, 31_32_3_1803
Link, 0, MPI_LINK, 0.141404, 0.141533, 0.000129, PTP, rank-32, rank-31, 33_32_3_1939
Link, 0, MPI_LINK, 0.141423, 0.141542, 0.000119, PTP, rank-15, rank-16, 16_17_3_1947
Link, 0, MPI_LINK, 0.141322, 0.141542, 0.000220, PTP, rank-17, rank-16, 18_17_3_1927
Link, 0, MPI_LINK, 0.141419, 0.141543, 0.000124, PTP, rank-31, rank-32, 32_33_3_1943
Link, 0, MPI_LINK, 0.141324, 0.141543, 0.000219, PTP, rank-33, rank-32, 34_33_3_1930
Link, 0, MPI_LINK, 0.141073, 0.141544, 0.000471, PTP, rank-46, rank-47, 47_48_3_1797
Link, 0, MPI_LINK, 0.141395, 0.141544, 0.000149, PTP, rank-48, rank-47, 49_48_3_1937
Link, 0, MPI_LINK, 0.141425, 0.141547, 0.000122, PTP, rank-47, rank-48, 48_49_3_1948
Link, 0, MPI_LINK, 0.141326, 0.141547, 0.000221, PTP, rank-49, rank-48, 50_49_3_1932
Link, 0, MPI_LINK, 0.141041, 0.141555, 0.000514, PTP, rank-14, rank-15, 15_16_3_1771
Link, 0, MPI_LINK, 0.141419, 0.141555, 0.000136, PTP, rank-16, rank-15, 17_16_3_1942
Link, 0, MPI_LINK, 0.142573, 0.142576, 0.000003, PTP, rank-29, rank-30, 30_31_3_1981
Link, 0, MPI_LINK, 0.142418, 0.142576, 0.000158, PTP, rank-31, rank-30, 32_31_3_1950
Link, 0, MPI_LINK, 0.142577, 0.142577, 0.000000, PTP, rank-45, rank-46, 46_47_3_1984
Link, 0, MPI_LINK, 0.142419, 0.142577, 0.000158, PTP, rank-47, rank-46, 48_47_3_1951
Link, 0, MPI_LINK, 0.142573, 0.142582, 0.000009, PTP, rank-13, rank-14, 14_15_3_1982
Link, 0, MPI_LINK, 0.142434, 0.142582, 0.000148, PTP, rank-15, rank-14, 16_15_3_1953
Link, 0, MPI_LINK, 0.142597, 0.142597, 0.000000, PTP, rank-62, rank-63, 63_64_3_1987
Link, 0, MPI_LINK, 0.142574, 0.142600, 0.000026, PTP, rank-61, rank-62, 62_63_3_1983
Link, 0, MPI_LINK, 0.142401, 0.142600, 0.000199, PTP, rank-63, rank-62, 64_63_3_1949
Link, 0, MPI_LINK, 0.142696, 0.142696, 0.000000, PTP, rank-10, rank-11, 11_12_3_2027
Link, 0, MPI_LINK, 0.142692, 0.142696, 0.000004, PTP, rank-12, rank-11, 13_12_3_2019
Link, 0, MPI_LINK, 0.142697, 0.142697, 0.000000, PTP, rank-44, rank-45, 45_46_3_2030
Link, 0, MPI_LINK, 0.142546, 0.142697, 0.000151, PTP, rank-46, rank-45, 47_46_3_1959
Link, 0, MPI_LINK, 0.142696, 0.142698, 0.000002, PTP, rank-21, rank-22, 22_23_3_2026
Link, 0, MPI_LINK, 0.142544, 0.142698, 0.000154, PTP, rank-23, rank-22, 24_23_3_1957
Link, 0, MPI_LINK, 0.142695, 0.142700, 0.000005, PTP, rank-9, rank-10, 10_11_3_2025
Link, 0, MPI_LINK, 0.142547, 0.142700, 0.000153, PTP, rank-11, rank-10, 12_11_3_1961
Link, 0, MPI_LINK, 0.142699, 0.142701, 0.000002, PTP, rank-58, rank-59, 59_60_3_2033
Link, 0, MPI_LINK, 0.142701, 0.142701, 0.000000, PTP, rank-60, rank-59, 61_60_3_2034
Link, 0, MPI_LINK, 0.142579, 0.142701, 0.000122, PTP, rank-43, rank-44, 44_45_3_1986
Link, 0, MPI_LINK, 0.142558, 0.142701, 0.000143, PTP, rank-45, rank-44, 46_45_3_1970
Link, 0, MPI_LINK, 0.142703, 0.142703, 0.000000, PTP, rank-42, rank-43, 43_44_3_2036
Link, 0, MPI_LINK, 0.142680, 0.142703, 0.000023, PTP, rank-44, rank-43, 45_44_3_2013
Link, 0, MPI_LINK, 0.142695, 0.142703, 0.000008, PTP, rank-5, rank-6, 6_7_3_2024
Link, 0, MPI_LINK, 0.142546, 0.142703, 0.000157, PTP, rank-7, rank-6, 8_7_3_1960
Link, 0, MPI_LINK, 0.142694, 0.142704, 0.000010, PTP, rank-57, rank-58, 58_59_3_2022
Link, 0, MPI_LINK, 0.142545, 0.142704, 0.000159, PTP, rank-59, rank-58, 60_59_3_1958
Link, 0, MPI_LINK, 0.142706, 0.142706, 0.000000, PTP, rank-28, rank-29, 29_30_3_2039
Link, 0, MPI_LINK, 0.142552, 0.142706, 0.000154, PTP, rank-30, rank-29, 31_30_3_1967
Link, 0, MPI_LINK, 0.142693, 0.142707, 0.000014, PTP, rank-41, rank-42, 42_43_3_2020
Link, 0, MPI_LINK, 0.142549, 0.142707, 0.000158, PTP, rank-43, rank-42, 44_43_3_1963
Link, 0, MPI_LINK, 0.142687, 0.142709, 0.000022, PTP, rank-53, rank-54, 54_55_3_2016
Link, 0, MPI_LINK, 0.142543, 0.142709, 0.000166, PTP, rank-55, rank-54, 56_55_3_1956
Link, 0, MPI_LINK, 0.142696, 0.142709, 0.000013, PTP, rank-37, rank-38, 38_39_3_2029
Link, 0, MPI_LINK, 0.142548, 0.142709, 0.000161, PTP, rank-39, rank-38, 40_39_3_1962
Link, 0, MPI_LINK, 0.142571, 0.142710, 0.000139, PTP, rank-27, rank-28, 28_29_3_1978
Link, 0, MPI_LINK, 0.142550, 0.142710, 0.000160, PTP, rank-29, rank-28, 30_29_3_1964
Link, 0, MPI_LINK, 0.142713, 0.142713, 0.000000, PTP, rank-26, rank-27, 27_28_3_2041
Link, 0, MPI_LINK, 0.142683, 0.142713, 0.000030, PTP, rank-28, rank-27, 29_28_3_2014
Link, 0, MPI_LINK, 0.142694, 0.142717, 0.000023, PTP, rank-25, rank-26, 26_27_3_2023
Link, 0, MPI_LINK, 0.142551, 0.142717, 0.000166, PTP, rank-27, rank-26, 28_27_3_1966
Link, 0, MPI_LINK, 0.142725, 0.142725, 0.000000, PTP, rank-62, rank-63, 63_64_5_2042
Link, 0, MPI_LINK, 0.142735, 0.142735, 0.000000, PTP, rank-12, rank-13, 13_14_3_2046
Link, 0, MPI_LINK, 0.142557, 0.142735, 0.000178, PTP, rank-14, rank-13, 15_14_3_1968
Link, 0, MPI_LINK, 0.142567, 0.142740, 0.000173, PTP, rank-11, rank-12, 12_13_3_1976
Link, 0, MPI_LINK, 0.142550, 0.142740, 0.000190, PTP, rank-13, rank-12, 14_13_3_1965
Link, 0, MPI_LINK, 0.142751, 0.142751, 0.000000, PTP, rank-60, rank-61, 61_62_3_2051
Link, 0, MPI_LINK, 0.142568, 0.142751, 0.000183, PTP, rank-62, rank-61, 63_62_3_1977
Link, 0, MPI_LINK, 0.142561, 0.142755, 0.000194, PTP, rank-59, rank-60, 60_61_3_1971
Link, 0, MPI_LINK, 0.142557, 0.142755, 0.000198, PTP, rank-61, rank-60, 62_61_3_1969
Link, 0, MPI_LINK, 0.142699, 0.142792, 0.000093, PTP, rank-6, rank-7, 7_8_3_2032
Link, 0, MPI_LINK, 0.142792, 0.142792, 0.000000, PTP, rank-8, rank-7, 9_8_3_2072
Link, 0, MPI_LINK, 0.142698, 0.142799, 0.000101, PTP, rank-54, rank-55, 55_56_3_2031
Link, 0, MPI_LINK, 0.142799, 0.142799, 0.000000, PTP, rank-56, rank-55, 57_56_3_2085
Link, 0, MPI_LINK, 0.142694, 0.142802, 0.000108, PTP, rank-22, rank-23, 23_24_3_2021
Link, 0, MPI_LINK, 0.142802, 0.142802, 0.000000, PTP, rank-24, rank-23, 25_24_3_2089
Link, 0, MPI_LINK, 0.142705, 0.142803, 0.000098, PTP, rank-38, rank-39, 39_40_3_2038
Link, 0, MPI_LINK, 0.142803, 0.142803, 0.000000, PTP, rank-40, rank-39, 41_40_3_2090
Link, 0, MPI_LINK, 0.142811, 0.142811, 0.000000, PTP, rank-34, rank-35, 35_36_3_2094
Link, 0, MPI_LINK, 0.142800, 0.142811, 0.000011, PTP, rank-36, rank-35, 37_36_3_2088
Link, 0, MPI_LINK, 0.142813, 0.142813, 0.000000, PTP, rank-2, rank-3, 3_4_3_2095
Link, 0, MPI_LINK, 0.142794, 0.142813, 0.000019, PTP, rank-4, rank-3, 5_4_3_2076
Link, 0, MPI_LINK, 0.142815, 0.142815, 0.000000, PTP, rank-4, rank-5, 5_6_3_2097
Link, 0, MPI_LINK, 0.142680, 0.142815, 0.000135, PTP, rank-6, rank-5, 7_6_3_2012
Link, 0, MPI_LINK, 0.142817, 0.142817, 0.000000, PTP, rank-50, rank-51, 51_52_3_2099
Link, 0, MPI_LINK, 0.142798, 0.142817, 0.000019, PTP, rank-52, rank-51, 53_52_3_2082
Link, 0, MPI_LINK, 0.142818, 0.142818, 0.000000, PTP, rank-1, rank-2, 2_3_3_2102
Link, 0, MPI_LINK, 0.142671, 0.142818, 0.000147, PTP, rank-3, rank-2, 4_3_3_1996
Link, 0, MPI_LINK, 0.142818, 0.142818, 0.000000, PTP, rank-8, rank-9, 9_10_3_2103
Link, 0, MPI_LINK, 0.142677, 0.142818, 0.000141, PTP, rank-10, rank-9, 11_10_3_2007
Link, 0, MPI_LINK, 0.142687, 0.142819, 0.000132, PTP, rank-3, rank-4, 4_5_3_2017
Link, 0, MPI_LINK, 0.142674, 0.142819, 0.000145, PTP, rank-5, rank-4, 6_5_3_2003
Link, 0, MPI_LINK, 0.142819, 0.142819, 0.000000, PTP, rank-36, rank-37, 37_38_3_2104
Link, 0, MPI_LINK, 0.142680, 0.142819, 0.000139, PTP, rank-38, rank-37, 39_38_3_2010
Link, 0, MPI_LINK, 0.142821, 0.142821, 0.000000, PTP, rank-18, rank-19, 19_20_3_2105
Link, 0, MPI_LINK, 0.142798, 0.142821, 0.000023, PTP, rank-20, rank-19, 21_20_3_2083
Link, 0, MPI_LINK, 0.142814, 0.142821, 0.000007, PTP, rank-49, rank-50, 50_51_3_2096
Link, 0, MPI_LINK, 0.142671, 0.142821, 0.000150, PTP, rank-51, rank-50, 52_51_3_1997
Link, 0, MPI_LINK, 0.142744, 0.142822, 0.000078, PTP, rank-10, rank-11, 11_12_5_2049
Link, 0, MPI_LINK, 0.142775, 0.142822, 0.000047, PTP, rank-12, rank-11, 13_12_5_2058
Link, 0, MPI_LINK, 0.142822, 0.142822, 0.000000, PTP, rank-56, rank-57, 57_58_3_2106
Link, 0, MPI_LINK, 0.142680, 0.142822, 0.000142, PTP, rank-58, rank-57, 59_58_3_2011
Link, 0, MPI_LINK, 0.142822, 0.142822, 0.000000, PTP, rank-52, rank-53, 53_54_3_2107
Link, 0, MPI_LINK, 0.142673, 0.142822, 0.000149, PTP, rank-54, rank-53, 55_54_3_2000
Link, 0, MPI_LINK, 0.142566, 0.142822, 0.000256, PTP, rank-7, rank-8, 8_9_3_1974
Link, 0, MPI_LINK, 0.142677, 0.142822, 0.000145, PTP, rank-9, rank-8, 10_9_3_2008
Link, 0, MPI_LINK, 0.142696, 0.142823, 0.000127, PTP, rank-35, rank-36, 36_37_3_2028
Link, 0, MPI_LINK, 0.142673, 0.142823, 0.000150, PTP, rank-37, rank-36, 38_37_3_2001
Link, 0, MPI_LINK, 0.142824, 0.142824, 0.000000, PTP, rank-33, rank-34, 34_35_3_2109
Link, 0, MPI_LINK, 0.142673, 0.142824, 0.000151, PTP, rank-35, rank-34, 36_35_3_1999
Link, 0, MPI_LINK, 0.142795, 0.142824, 0.000029, PTP, rank-44, rank-45, 45_46_5_2079
Link, 0, MPI_LINK, 0.142657, 0.142824, 0.000167, PTP, rank-46, rank-45, 47_46_5_1992
Link, 0, MPI_LINK, 0.142824, 0.142824, 0.000000, PTP, rank-20, rank-21, 21_22_3_2110
Link, 0, MPI_LINK, 0.142676, 0.142824, 0.000148, PTP, rank-22, rank-21, 23_22_3_2006
Link, 0, MPI_LINK, 0.142816, 0.142825, 0.000009, PTP, rank-17, rank-18, 18_19_3_2098
Link, 0, MPI_LINK, 0.142666, 0.142825, 0.000159, PTP, rank-19, rank-18, 20_19_3_1993
Link, 0, MPI_LINK, 0.142566, 0.142826, 0.000260, PTP, rank-55, rank-56, 56_57_3_1975
Link, 0, MPI_LINK, 0.142670, 0.142826, 0.000156, PTP, rank-57, rank-56, 58_57_3_1995
Link, 0, MPI_LINK, 0.142705, 0.142826, 0.000121, PTP, rank-51, rank-52, 52_53_3_2037
Link, 0, MPI_LINK, 0.142668, 0.142826, 0.000158, PTP, rank-53, rank-52, 54_53_3_1994
Link, 0, MPI_LINK, 0.142799, 0.142827, 0.000028, PTP, rank-42, rank-43, 43_44_5_2086
Link, 0, MPI_LINK, 0.142781, 0.142827, 0.000046, PTP, rank-44, rank-43, 45_44_5_2064
Link, 0, MPI_LINK, 0.142794, 0.142828, 0.000034, PTP, rank-43, rank-44, 44_45_5_2074
Link, 0, MPI_LINK, 0.142779, 0.142828, 0.000049, PTP, rank-45, rank-44, 46_45_5_2062
Link, 0, MPI_LINK, 0.142686, 0.142828, 0.000142, PTP, rank-19, rank-20, 20_21_3_2015
Link, 0, MPI_LINK, 0.142675, 0.142828, 0.000153, PTP, rank-21, rank-20, 22_21_3_2004
Link, 0, MPI_LINK, 0.142829, 0.142829, 0.000000, PTP, rank-24, rank-25, 25_26_3_2112
Link, 0, MPI_LINK, 0.142688, 0.142829, 0.000141, PTP, rank-26, rank-25, 27_26_3_2018
Link, 0, MPI_LINK, 0.142830, 0.142830, 0.000000, PTP, rank-40, rank-41, 41_42_3_2113
Link, 0, MPI_LINK, 0.142677, 0.142830, 0.000153, PTP, rank-42, rank-41, 43_42_3_2009
Link, 0, MPI_LINK, 0.142776, 0.142831, 0.000055, PTP, rank-28, rank-29, 29_30_5_2060
Link, 0, MPI_LINK, 0.142638, 0.142831, 0.000193, PTP, rank-30, rank-29, 31_30_5_1989
Link, 0, MPI_LINK, 0.142784, 0.142832, 0.000048, PTP, rank-27, rank-28, 28_29_5_2065
Link, 0, MPI_LINK, 0.142762, 0.142832, 0.000070, PTP, rank-29, rank-28, 30_29_5_2053
Link, 0, MPI_LINK, 0.142562, 0.142833, 0.000271, PTP, rank-23, rank-24, 24_25_3_1972
Link, 0, MPI_LINK, 0.142676, 0.142833, 0.000157, PTP, rank-25, rank-24, 26_25_3_2005
Link, 0, MPI_LINK, 0.142572, 0.142834, 0.000262, PTP, rank-39, rank-40, 40_41_3_1980
Link, 0, MPI_LINK, 0.142674, 0.142834, 0.000160, PTP, rank-41, rank-40, 42_41_3_2002
Link, 0, MPI_LINK, 0.142786, 0.142842, 0.000056, PTP, rank-26, rank-27, 27_28_5_2067
Link, 0, MPI_LINK, 0.142763, 0.142842, 0.000079, PTP, rank-28, rank-27, 29_28_5_2054
Link, 0, MPI_LINK, 0.142852, 0.142852, 0.000000, PTP, rank-5, rank-6, 6_7_5_2124
Link, 0, MPI_LINK, 0.142827, 0.142852, 0.000025, PTP, rank-7, rank-6, 8_7_5_2111
Link, 0, MPI_LINK, 0.142818, 0.142860, 0.000042, PTP, rank-58, rank-59, 59_60_5_2101
Link, 0, MPI_LINK, 0.142860, 0.142860, 0.000000, PTP, rank-60, rank-59, 61_60_5_2127
Link, 0, MPI_LINK, 0.142860, 0.142861, 0.000001, PTP, rank-9, rank-10, 10_11_5_2128
Link, 0, MPI_LINK, 0.142727, 0.142861, 0.000134, PTP, rank-11, rank-10, 12_11_5_2043
Link, 0, MPI_LINK, 0.142789, 0.142866, 0.000077, PTP, rank-12, rank-13, 13_14_5_2069
Link, 0, MPI_LINK, 0.142620, 0.142866, 0.000246, PTP, rank-14, rank-13, 15_14_5_1988
Link, 0, MPI_LINK, 0.142741, 0.142867, 0.000126, PTP, rank-11, rank-12, 12_13_5_2047
Link, 0, MPI_LINK, 0.142773, 0.142867, 0.000094, PTP, rank-13, rank-12, 14_13_5_2057
Link, 0, MPI_LINK, 0.142872, 0.142872, 0.000000, PTP, rank-61, rank-62, 62_63_5_2134
Link, 0, MPI_LINK, 0.142702, 0.142872, 0.000170, PTP, rank-63, rank-62, 64_63_5_2035
Link, 0, MPI_LINK, 0.142874, 0.142874, 0.000000, PTP, rank-0, rank-1, 1_2_3_2136
Link, 0, MPI_LINK, 0.142792, 0.142874, 0.000082, PTP, rank-2, rank-1, 3_2_3_2070
Link, 0, MPI_LINK, 0.142798, 0.142878, 0.000080, PTP, rank-1, rank-0, 2_1_3_2084
Link, 0, MPI_LINK, 0.142875, 0.142879, 0.000004, PTP, rank-60, rank-61, 61_62_5_2137
Link, 0, MPI_LINK, 0.142707, 0.142879, 0.000172, PTP, rank-62, rank-61, 63_62_5_2040
Link, 0, MPI_LINK, 0.142818, 0.142884, 0.000066, PTP, rank-59, rank-60, 60_61_5_2100
Link, 0, MPI_LINK, 0.142857, 0.142884, 0.000027, PTP, rank-61, rank-60, 62_61_5_2126
Link, 0, MPI_LINK, 0.142885, 0.142885, 0.000000, PTP, rank-21, rank-22, 22_23_5_2143
Link, 0, MPI_LINK, 0.142851, 0.142885, 0.000034, PTP, rank-23, rank-22, 24_23_5_2123
Link, 0, MPI_LINK, 0.142896, 0.142896, 0.000000, PTP, rank-25, rank-26, 26_27_5_2152
Link, 0, MPI_LINK, 0.142769, 0.142896, 0.000127, PTP, rank-27, rank-26, 28_27_5_2055
Link, 0, MPI_LINK, 0.142904, 0.142904, 0.000000, PTP, rank-37, rank-38, 38_39_5_2156
Link, 0, MPI_LINK, 0.142876, 0.142904, 0.000028, PTP, rank-39, rank-38, 40_39_5_2138
Link, 0, MPI_LINK, 0.142922, 0.142922, 0.000000, PTP, rank-41, rank-42, 42_43_5_2169
Link, 0, MPI_LINK, 0.142780, 0.142922, 0.000142, PTP, rank-43, rank-42, 44_43_5_2063
Link, 0, MPI_LINK, 0.142759, 0.142927, 0.000168, PTP, rank-22, rank-23, 23_24_5_2052
Link, 0, MPI_LINK, 0.142907, 0.142927, 0.000020, PTP, rank-24, rank-23, 25_24_5_2158
Link, 0, MPI_LINK, 0.142741, 0.142928, 0.000187, PTP, rank-6, rank-7, 7_8_5_2048
Link, 0, MPI_LINK, 0.142849, 0.142928, 0.000079, PTP, rank-8, rank-7, 9_8_5_2122
Link, 0, MPI_LINK, 0.142930, 0.142930, 0.000000, PTP, rank-53, rank-54, 54_55_5_2175
Link, 0, MPI_LINK, 0.142897, 0.142930, 0.000033, PTP, rank-55, rank-54, 56_55_5_2153
Link, 0, MPI_LINK, 0.142792, 0.142930, 0.000138, PTP, rank-38, rank-39, 39_40_5_2071
Link, 0, MPI_LINK, 0.142909, 0.142930, 0.000021, PTP, rank-40, rank-39, 41_40_5_2160
Link, 0, MPI_LINK, 0.142934, 0.142934, 0.000000, PTP, rank-57, rank-58, 58_59_5_2176
Link, 0, MPI_LINK, 0.142804, 0.142934, 0.000130, PTP, rank-59, rank-58, 60_59_5_2092
Link, 0, MPI_LINK, 0.142848, 0.142938, 0.000090, PTP, rank-2, rank-3, 3_4_5_2121
Link, 0, MPI_LINK, 0.142840, 0.142938, 0.000098, PTP, rank-4, rank-3, 5_4_5_2117
Link, 0, MPI_LINK, 0.142903, 0.142939, 0.000036, PTP, rank-34, rank-35, 35_36_5_2155
Link, 0, MPI_LINK, 0.142892, 0.142939, 0.000047, PTP, rank-36, rank-35, 37_36_5_2150
Link, 0, MPI_LINK, 0.142941, 0.142941, 0.000000, PTP, rank-32, rank-33, 33_34_3_2177
Link, 0, MPI_LINK, 0.142795, 0.142941, 0.000146, PTP, rank-34, rank-33, 35_34_3_2078
Link, 0, MPI_LINK, 0.142854, 0.142943, 0.000089, PTP, rank-4, rank-5, 5_6_5_2125
Link, 0, MPI_LINK, 0.142728, 0.142943, 0.000215, PTP, rank-6, rank-5, 7_6_5_2044
Link, 0, MPI_LINK, 0.142903, 0.142943, 0.000040, PTP, rank-1, rank-2, 2_3_5_2154
Link, 0, MPI_LINK, 0.142832, 0.142943, 0.000111, PTP, rank-3, rank-2, 4_3_5_2114
Link, 0, MPI_LINK, 0.142863, 0.142946, 0.000083, PTP, rank-8, rank-9, 9_10_5_2129
Link, 0, MPI_LINK, 0.142731, 0.142946, 0.000215, PTP, rank-10, rank-9, 11_10_5_2045
Link, 0, MPI_LINK, 0.142883, 0.142946, 0.000063, PTP, rank-18, rank-19, 19_20_5_2142
Link, 0, MPI_LINK, 0.142873, 0.142946, 0.000073, PTP, rank-20, rank-19, 21_20_5_2135
Link, 0, MPI_LINK, 0.142946, 0.142946, 0.000000, PTP, rank-48, rank-49, 49_50_3_2179
Link, 0, MPI_LINK, 0.142794, 0.142946, 0.000152, PTP, rank-50, rank-49, 51_50_3_2073
Link, 0, MPI_LINK, 0.142906, 0.142946, 0.000040, PTP, rank-36, rank-37, 37_38_5_2157
Link, 0, MPI_LINK, 0.142778, 0.142946, 0.000168, PTP, rank-38, rank-37, 39_38_5_2061
Link, 0, MPI_LINK, 0.142848, 0.142946, 0.000098, PTP, rank-3, rank-4, 4_5_5_2120
Link, 0, MPI_LINK, 0.142838, 0.142946, 0.000108, PTP, rank-5, rank-4, 6_5_5_2116
Link, 0, MPI_LINK, 0.142924, 0.142947, 0.000023, PTP, rank-50, rank-51, 51_52_5_2173
Link, 0, MPI_LINK, 0.142919, 0.142947, 0.000028, PTP, rank-52, rank-51, 53_52_5_2165
Link, 0, MPI_LINK, 0.142841, 0.142949, 0.000108, PTP, rank-7, rank-8, 8_9_5_2118
Link, 0, MPI_LINK, 0.142847, 0.142949, 0.000102, PTP, rank-9, rank-8, 10_9_5_2119
